32 - Contraceptive prevalence among women who are married or in a union  aged 15-49

Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureDataID,OriginDataID,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,84,Belize,1999,Female,56.1,-,-,1,1,Data pertain to women aged 15 to 44.,Source: 1999 RHS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,84,Belize,2006,Female,34.3,-,-,1,1,Source: 2006 MICS,Data pertain to a non-standard age or marital status group.,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,84,Belize,2011,Female,55.2,-,-,1,1,Data pertain to a non-standard age or marital status group.,Source: 2011 MICS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,152,Chile,2001,Female,60.7,-,-,1,1,Data pertain to women aged 15 to 44.,Data pertain to men and women.,Source: Chile 2001 Encuesta Nacional de Calidad de Vida y Salud,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,152,Chile,2006,Female,64.2,-,-,1,1,Data pertain to women aged 15 to 44.,Data pertain to men and women.,Data pertain to most commonly used methods only.,Source: Chile 2006 Encuesta Nacional de Calidad de Vida y Salud,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,170,Colombia,2000,Female,76.9,-,-,1,1,Figures by method do not add up to the total.,Source: 2000 DHS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,170,Colombia,2005,Female,78.2,-,-,1,1,Year of the survey: 2004 - 2005,Source: 2004 - 2005 DHS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,170,Colombia,2010,Female,79.1,-,-,1,1,Source: 2009 - 2010 DHS,Year of the survey: 2009 - 2010,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,170,Colombia,1995,Female,72.2,-,-,1,1,Source: 1995 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,188,Costa Rica,1999,Female,80,-,-,1,1,Data pertain to women aged 18 to 44.,Source: Costa Rica 1999 Encuesta Nacional de Salud Reproductiva,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,188,Costa Rica,2009,Female,81.1,-,-,1,1,Source: Costa Rica 2009 Encuesta Nacional de Salud Reproductiva,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,188,Costa Rica,2010,Female,82.2,-,-,1,1,Figures by method do not add up to the total.,Source: Costa Rica 2010 Encuesta Nacional de Salud Sexual y Reproductiva,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,188,Costa Rica,2011,Female,76.2,-,-,1,1,Source: 2011 MICS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,192,Cuba,2000,Female,73.3,-,-,1,1,Figures by method do not add up to the total.,Source: 2000 MICS,Data pertain to a non-standard age or marital status group.,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,192,Cuba,2006,Female,72.6,-,-,1,1,Source: 2006 MICS,Data pertain to a non-standard age or marital status group.,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,192,Cuba,2011,Female,74.3,-,-,1,1,Year of the survey: 2010 - 2011,Source: 2010 - 2011 MICS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,192,Cuba,2014,Female,73.7,-,-,1,1,Preliminary data.,Source: 2014 MICS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,214,Dominican Republic,1999,Female,69.2,-,-,1,1,Adjusted.,Source: 1999 DHS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,214,Dominican Republic,2000,Female,64.7,-,-,1,1,Source: 2000 MICS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,214,Dominican Republic,2007,Female,72.9,-,-,1,1,Source: 2007 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,214,Dominican Republic,2010,Female,73,-,-,1,1,Source: 2009 - 2010 DHS,Year of the survey: 2009 - 2010,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,214,Dominican Republic,1996,Female,63.7,-,-,1,1,Source: 1996 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,214,Dominican Republic,2006,Female,61.3,-,-,1,1,Source: Dominican Republic 2006 Multiple Indicator Cluster Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,214,Dominican Republic,2002,Female,69.8,-,-,1,1,Source: 2002 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,214,Dominican Republic,2013,Female,71.9,-,-,1,1,Source: 2013 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,218,Ecuador,1999,Female,65.8,-,-,1,1,Source: 1999 RHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,218,Ecuador,2004,Female,72.7,-,-,1,1,Source: 2004 RHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,222,El Salvador,2003,Female,66.9,-,-,1,1,Data pertain to women aged 15 to 44.,Year of the survey: 2002 - 2003,Source: 2002 - 2003 RHS,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,222,El Salvador,2008,Female,72.3,-,-,1,1,Data pertain to women aged 15 to 44.,Source: 2008 RHS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,222,El Salvador,1998,Female,60,-,-,1,1,Data pertain to women aged 15 to 44.,Source: 1998 RHS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,320,Guatemala,1999,Female,38.2,-,-,1,1,Year of the survey: 1998 - 1999,Source: 1998 - 1999 DHS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,320,Guatemala,2009,Female,54.1,-,-,1,1,Year of the survey: 2008 - 2009,Source: 2008 - 2009 RHS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,320,Guatemala,1995,Female,31.4,-,-,1,1,Source: 1995 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,320,Guatemala,2002,Female,43.3,-,-,1,1,Figures by method do not add up to the total.,Source: 2002 RHS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,328,Guyana,2000,Female,37.3,-,-,1,1,Figures by method do not add up to the total.,Source: 2000 MICS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,328,Guyana,2005,Female,34.6,-,-,1,1,Source: 2005 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,328,Guyana,2007,Female,34.2,-,-,1,1,Source: 2006 - 2007 MICS,Year of the survey: 2006 - 2007,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,328,Guyana,2009,Female,42.5,-,-,1,1,Source: 2009 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,332,Haiti,2000,Female,28.1,-,-,1,1,Source: 2000 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,332,Haiti,2006,Female,32,-,-,1,1,Year of the survey: 2005 - 2006,Source: 2005 - 2006 DHS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,332,Haiti,1995,Female,18,-,-,1,1,Source: 1994 - 1995 DHS,Year of the survey: 1994 - 1995,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,332,Haiti,2012,Female,34.5,-,-,1,1,Source: Haiti 2012 Demographic and Health Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,340,Honduras,1996,Female,49.2,-,-,1,1,Source: 1996 RHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,340,Honduras,2001,Female,61.6,-,-,1,1,Source: 2001 RHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,340,Honduras,2006,Female,65.2,-,-,1,1,Year of the survey: 2005 - 2006,Source: 2005 - 2006 DHS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,340,Honduras,2012,Female,73.2,-,-,1,1,Year of the survey: 2011 - 2012,Source: 2011 - 2012 DHS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,388,Jamaica,2003,Female,69,-,-,1,1,Year of the survey: 2002 - 2003,Source: 2002 - 2003 RHS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,388,Jamaica,2009,Female,72.5,-,-,1,1,Year of the survey: 2008 - 2009,Source: 2008 - 2009 RHS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,388,Jamaica,1997,Female,65.9,-,-,1,1,Source: 1997 RHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,484,Mexico,2003,Female,74.5,-,-,1,1,Source: Mexico 2003 Encuesta Nacional de Salud Reproductiva,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,484,Mexico,2009,Female,72.5,-,-,1,1,Source: Mexico 2009 Encuesta Nacional de la DinÃ¡mica DemogrÃ¡fica,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,484,Mexico,2006,Female,70.9,-,-,1,1,Source: Mexico 2006 Encuesta Nacional de la DinÃ¡mica DemogrÃ¡fica,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,484,Mexico,1995,Female,66.5,-,-,1,1,Source: Mexico 1995 Encuesta Nacional de PlanificaciÃ³n Familiar,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,484,Mexico,1997,Female,68.4,-,-,1,1,Source: Mexico 1997 Encuesta Nacional de la DinÃ¡mica DemogrÃ¡fica,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,558,Nicaragua,2007,Female,72.4,-,-,1,1,Year of the survey: 2006 - 2007,Source: 2006 - 2007 RHS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,558,Nicaragua,1998,Female,60.3,-,-,1,1,Figures by method do not add up to the total.,Year of the survey: 1997 - 1998,Source: 1997 - 1998 DHS,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,558,Nicaragua,2001,Female,68.6,-,-,1,1,Source: 2001 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,558,Nicaragua,2012,Female,80.4,-,-,1,1,Preliminary data.,Year of the survey: 2011 - 2012,Source: 2011 - 2012 DHS,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,591,Panama,2009,Female,52.2,-,-,1,1,Figures by method do not add up to the total.,Source: Panama 2009 Sexual and Reproductive Health-Survey,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,591,Panama,2013,Female,62.8,-,-,1,1,Source: 2013 MICS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,600,Paraguay,2008,Female,79.4,-,-,1,1,Figures by method do not add up to the total.,Data pertain to women aged 15 to 44.,Source: 2008 RHS,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,600,Paraguay,1996,Female,55.9,-,-,1,1,Year of the survey: 1995 - 1996,Source: 1995 - 1996 RHS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,600,Paraguay,1998,Female,61.8,-,-,1,1,Data pertain to women aged 15 to 44.,Source: 1998 RHS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,600,Paraguay,2004,Female,72.8,-,-,1,1,Data pertain to women aged 15 to 44.,Source: 2004 RHS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,604,Peru,2008,Female,72.4,-,-,1,1,Year of the survey: 2007 - 2008,Figures by method do not add up to the total.,Source: 2007 - 2008 DHS,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,604,Peru,2000,Female,68.9,-,-,1,1,Source: 2000 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,604,Peru,2009,Female,73.2,-,-,1,1,Figures by method do not add up to the total.,Source: 2009 DHS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,604,Peru,2010,Female,74.4,-,-,1,1,Figures by method do not add up to the total.,Source: 2010 DHS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,604,Peru,1996,Female,64.2,-,-,1,1,Source: 1996 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,604,Peru,2006,Female,71.3,-,-,1,1,Year of the survey: 2004 - 2006,Source: 2004 - 2006 DHS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,604,Peru,2011,Female,75.4,-,-,1,1,Source: 2011 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,604,Peru,2012,Female,75.5,-,-,1,1,Source: 2012 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,604,Peru,2013,Female,74,-,-,1,1,Source: 2013 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,630,Puerto Rico,1996,Female,77.7,-,-,1,1,Figures by method do not add up to the total.,Adjusted.,Year of the survey: 1995 - 1996,Source: 1995 - 1996 RHS,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,630,Puerto Rico,2002,Female,84.1,-,-,1,1,Adjusted.,Data pertain to a non-standard age or marital status group.,Data pertain to women aged 18 to 44.,Source: Puerto Rico 2002 Behavioral Risk Factor Surveillance System,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,660,Anguilla,2003,Female,43,-,-,1,1,Figures by method do not add up to the total.,Data pertain to a non-standard age or marital status group.,Data pertain to women aged 15 to 45.,Source: Anguilla 2003 Reproductive Health Survey,Data pertain to a specified time period for current use of contraception.,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,662,Saint Lucia,2012,Female,55.5,-,-,1,1,Source: 2012 MICS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,740,Suriname,2000,Female,42.1,-,-,1,1,Year of the survey: 1999 - 2000,Source: 1999 - 2000 MICS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,740,Suriname,2010,Female,47.6,-,-,1,1,Source: 2010 MICS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,740,Suriname,2006,Female,45.6,-,-,1,1,Source: 2006 MICS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,780,Trinidad and Tobago,2000,Female,38.2,-,-,1,1,Source: 2000 MICS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,780,Trinidad and Tobago,2006,Female,42.5,-,-,1,1,Source: 2006 MICS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,850,United States Virgin Islands,2002,Female,78.4,-,-,1,1,Data pertain to a non-standard age or marital status group.,Data pertain to women aged 18 to 44.,Source: United States Virgin Islands 2002 Behavioral Risk Factor Surveillance System,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,858,Uruguay,2004,Female,77,-,-,1,1,Data pertain to a specified time period for current use of contraception.,Data pertain to men and women.,Estimate.,Data pertain to women aged 15 to 50.,Source: Uruguay 2004 Encuesta Nacional sobre ReproducciÃ³n Biologica y Social de la Poblacion,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Latin America and the Caribbean,862,Venezuela (Bolivarian Republic of),1998,Female,70.3,-,-,1,1,Source: Venezuela (Bolivarian Republic of) 1998 Encuesta Nacional de Poblacion y Familia,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Caucasus and Central Asia,31,Azerbaijan,2000,Female,55.1,-,-,1,1,Source: 2000 MICS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Caucasus and Central Asia,31,Azerbaijan,2001,Female,55.4,-,-,1,1,Data pertain to women aged 15 to 44.,Source: 2001 RHS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Caucasus and Central Asia,31,Azerbaijan,2006,Female,51.1,-,-,1,1,Source: 2006 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Caucasus and Central Asia,51,Armenia,2000,Female,60.5,-,-,1,1,Source: 2000 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Caucasus and Central Asia,51,Armenia,2005,Female,53.1,-,-,1,1,Source: 2005 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Caucasus and Central Asia,51,Armenia,2010,Female,54.9,-,-,1,1,Source: 2010 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Caucasus and Central Asia,268,Georgia,2000,Female,40.5,-,-,1,1,Data pertain to women aged 15 to 44.,Year of the survey: 1999 - 2000,Source: 1999 - 2000 RHS,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Caucasus and Central Asia,268,Georgia,2005,Female,47.3,-,-,1,1,Data pertain to women aged 15 to 44.,Source: 2005 RHS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Caucasus and Central Asia,268,Georgia,2009,Female,35.5,-,-,1,1,Data pertain to a non-standard age or marital status group.,Including some cases of sterilization for non-contraceptive reasons.,Data pertain to women aged 21 to 49.,Source: 2009 GGS,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Caucasus and Central Asia,268,Georgia,2010,Female,53.4,-,-,1,1,Data pertain to women aged 15 to 44.,Source: 2010 RHS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Caucasus and Central Asia,268,Georgia,2006,Female,45.6,-,-,1,1,Data pertain to a non-standard age or marital status group.,Data pertain to women aged 18 to 49.,Including some cases of sterilization for non-contraceptive reasons.,Source: 2006 GGS,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Caucasus and Central Asia,398,Kazakhstan,1999,Female,66.1,-,-,1,1,Source: 1999 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Caucasus and Central Asia,398,Kazakhstan,2006,Female,50.7,-,-,1,1,Source: 2006 MICS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Caucasus and Central Asia,398,Kazakhstan,1995,Female,59.1,-,-,1,1,Source: 1995 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Caucasus and Central Asia,398,Kazakhstan,2011,Female,51,-,-,1,1,Year of the survey: 2010 - 2011,Source: 2010 - 2011 MICS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Caucasus and Central Asia,417,Kyrgyzstan,2006,Female,47.8,-,-,1,1,Year of the survey: 2005 - 2006,Source: 2005 - 2006 MICS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Caucasus and Central Asia,417,Kyrgyzstan,1997,Female,59.5,-,-,1,1,Source: 1997 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Caucasus and Central Asia,417,Kyrgyzstan,2012,Female,36.3,-,-,1,1,Source: 2012 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Caucasus and Central Asia,417,Kyrgyzstan,2014,Female,42,-,-,1,1,Figures by method do not add up to the total.,Preliminary data.,Source: 2014 MICS,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Caucasus and Central Asia,762,Tajikistan,2000,Female,33.9,-,-,1,1,Source: 2000 MICS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Caucasus and Central Asia,762,Tajikistan,2005,Female,37.9,-,-,1,1,Source: 2005 MICS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Caucasus and Central Asia,762,Tajikistan,2007,Female,37.1,-,-,1,1,Source: 2007 LSMS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Caucasus and Central Asia,762,Tajikistan,2012,Female,27.9,-,-,1,1,Figures by method do not add up to the total.,Source: 2012 DHS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Caucasus and Central Asia,795,Turkmenistan,2000,Female,61.8,-,-,1,1,Adjusted.,Source: 2000 DHS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Caucasus and Central Asia,795,Turkmenistan,2006,Female,48,-,-,1,1,Source: 2006 MICS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Caucasus and Central Asia,860,Uzbekistan,2000,Female,67.2,-,-,1,1,Source: 2000 MICS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Caucasus and Central Asia,860,Uzbekistan,1996,Female,55.6,-,-,1,1,Source: 1996 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Caucasus and Central Asia,860,Uzbekistan,2006,Female,64.9,-,-,1,1,Source: 2006 MICS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Caucasus and Central Asia,860,Uzbekistan,2002,Female,67.7,-,-,1,1,Source: 2002 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,48,Bahrain,1995,Female,61.8,-,-,1,1,Source: 1995 GFHS,Data pertain to nationals of the country.,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,275,State of Palestine,2000,Female,51.4,-,-,1,1,Source: Occupied Palestinian Territory 2000 Health Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,275,State of Palestine,2007,Female,50.2,-,-,1,1,Year of the survey: 2006 - 2007,Source: 2006 - 2007 PAPFAM,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,275,State of Palestine,2010,Female,52.5,-,-,1,1,Source: 2010 MICS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,275,State of Palestine,1996,Female,45.2,-,-,1,1,Source: Occupied Palestinian Territory 1996 Health Survey,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,275,State of Palestine,2004,Female,50.6,-,-,1,1,Source: Occupied Palestinian Territory 2004 Demographic and Health Survey (national),-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,368,Iraq,2000,Female,43.5,-,-,1,1,Source: 2000 MICS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,368,Iraq,2006,Female,49.8,-,-,1,1,Source: 2006 MICS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,368,Iraq,2011,Female,52.5,-,-,1,1,Source: 2011 MICS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,400,Jordan,2007,Female,57.1,-,-,1,1,Source: 2007 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,400,Jordan,2009,Female,59.3,-,-,1,1,Source: 2009 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,400,Jordan,1997,Female,52.6,-,-,1,1,Adjusted.,Source: 1997 DHS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,400,Jordan,2002,Female,55.8,-,-,1,1,Source: 2002 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,400,Jordan,2012,Female,61.2,-,-,1,1,Source: 2012 DHS,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,414,Kuwait,1999,Female,52,-,-,1,1,Figures by method do not add up to the total.,Data pertain to a non-standard age or marital status group.,Data pertain to nationals of the country.,Source: Kuwait 1999 Desired Fertility and Contraceptive Use,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,414,Kuwait,1996,Female,50.2,-,-,1,1,Data pertain to nationals of the country.,Source: 1996 GFHS,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,422,Lebanon,2000,Female,62.7,-,-,1,1,Source: 2000 MICS,Preliminary data.,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,422,Lebanon,1996,Female,61.1,-,-,1,1,Figures by method do not add up to the total.,Source: 1996 PAPCHILD,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,422,Lebanon,2004,Female,58,-,-,1,1,Source: 2004 PAPFAM,-,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,512,Oman,2008,Female,24.4,-,-,1,1,Year of the survey: 2007 - 2008,Data pertain to nationals of the country.,Source: 2007 - 2008 RHS,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,512,Oman,2000,Female,31.7,-,-,1,1,Data pertain to nationals of the country.,Source: Oman 2000 Comprehensive Health Survey for Evaluation and Reproductive Health,-,-,-,-,-
Contraceptive prevalence among women who are married or in a union  aged 15-49,Western Asia,512,Oman,1995,Female,23.7,-,-,1,1,Source: 1995 GFHS,Data pertain to nationals of the country.,-,-,-,-,-
